pathway,image,path_name,point,radius,gradient,eccentricity,std_dev
files/OSMSC0169/R_vtbrl/127,OSMSC0169,R_vtbrl,127,3.477898169151024,0.3799999952316284,0.667,0.575
files/OSMSC0169/R_vtbrl/202,OSMSC0169,R_vtbrl,202,2.876813695875796,0.37599998712539673,0.643,0.207
files/OSMSC0169/R_vtbrl/73,OSMSC0169,R_vtbrl,73,4.406461512053774,0.23199999332427979,0.605,0.166
files/OSMSC0169/R_vtbrl/214,OSMSC0169,R_vtbrl,214,3.141274657157109,0.42100000381469727,0.775,0.353
files/OSMSC0169/R_vtbrl/65,OSMSC0169,R_vtbrl,65,4.1073621666150775,0.2409999966621399,0.617,0.259
files/OSMSC0169/R_vtbrl/185,OSMSC0169,R_vtbrl,185,2.8209479177387813,0.20999999344348907,0.738,0.178
files/OSMSC0169/R_vtbrl/209,OSMSC0169,R_vtbrl,209,3.0901936161855166,0.27399998903274536,0.569,0.222
files/OSMSC0169/R_vtbrl/198,OSMSC0169,R_vtbrl,198,3.0382538898732494,0.382999986410141,0.709,0.352
files/OSMSC0169/R_vtbrl/9,OSMSC0169,R_vtbrl,9,6.206085419025319,0.30799999833106995,0.512,0.321
files/OSMSC0169/R_vtbrl/205,OSMSC0169,R_vtbrl,205,2.876813695875796,0.3709999918937683,0.643,0.219
files/OSMSC0169/R_vtbrl/23,OSMSC0169,R_vtbrl,23,6.4820448144285745,0.19599999487400055,0.524,0.238
files/OSMSC0169/R_vtbrl/19,OSMSC0169,R_vtbrl,19,6.579524642479541,0.3440000116825104,0.508,0.384
files/OSMSC0169/R_vtbrl/141,OSMSC0169,R_vtbrl,141,3.3377905890622728,0.453000009059906,0.792,0.454
files/OSMSC0169/R_vtbrl/117,OSMSC0169,R_vtbrl,117,3.5682482323055424,0.3190000057220459,0.727,0.536
files/OSMSC0169/R_vtbrl/195,OSMSC0169,R_vtbrl,195,2.985410660720923,0.34200000762939453,0.817,0.295
files/OSMSC0169/R_vtbrl/79,OSMSC0169,R_vtbrl,79,5.140011726956917,0.2540000081062317,0.576,0.286
files/OSMSC0169/R_vtbrl/121,OSMSC0169,R_vtbrl,121,3.656366395715726,0.2540000081062317,0.784,0.559
files/OSMSC0169/L_post_crbrl/56,OSMSC0169,L_post_crbrl,56,3.3377905890622728,0.26100000739097595,0.697,0.371
files/OSMSC0169/L_post_crbrl/98,OSMSC0169,L_post_crbrl,98,2.9316150714175193,0.2619999945163727,0.803,0.25
files/OSMSC0169/L_post_crbrl/115,OSMSC0169,L_post_crbrl,115,2.6462837142006137,0.35600000619888306,0.705,0.454
files/OSMSC0169/L_post_crbrl/135,OSMSC0169,L_post_crbrl,135,2.763953195770684,0.20000000298023224,0.686,0.288
files/OSMSC0169/L_post_crbrl/119,OSMSC0169,L_post_crbrl,119,2.876813695875796,0.41999998688697815,0.643,0.331
files/OSMSC0169/L_post_crbrl/153,OSMSC0169,L_post_crbrl,153,2.256758334191025,0.24400000274181366,0.686,0.288
files/OSMSC0169/L_post_crbrl/70,OSMSC0169,L_post_crbrl,70,3.477898169151024,0.2150000035762787,0.738,0.253
files/OSMSC0169/L_post_crbrl/46,OSMSC0169,L_post_crbrl,46,3.385137501286538,0.44200000166893005,0.693,0.36
files/OSMSC0169/L_post_crbrl/124,OSMSC0169,L_post_crbrl,124,2.985410660720923,0.4819999933242798,0.817,0.354
files/OSMSC0169/L_post_crbrl/93,OSMSC0169,L_post_crbrl,93,3.141274657157109,0.32199999690055847,0.775,0.22
files/OSMSC0169/L_post_crbrl/84,OSMSC0169,L_post_crbrl,84,2.763953195770684,0.2619999945163727,0.81,0.408
files/OSMSC0169/L_post_crbrl/148,OSMSC0169,L_post_crbrl,148,3.1915382432114616,0.15399999916553497,0.761,0.269
files/OSMSC0169/L_post_crbrl/88,OSMSC0169,L_post_crbrl,88,3.141274657157109,0.3190000057220459,0.775,0.413
files/OSMSC0169/L_post_crbrl/129,OSMSC0169,L_post_crbrl,129,3.0382538898732494,0.3009999990463257,0.709,0.278
files/OSMSC0169/L_post_crbrl/144,OSMSC0169,L_post_crbrl,144,2.393653682408596,0.15299999713897705,0.848,0.166
files/OSMSC0169/L_post_crbrl/25,OSMSC0169,L_post_crbrl,25,4.222008245644752,0.34700000286102295,0.555,0.468
files/OSMSC0169/L_post_crbrl/29,OSMSC0169,L_post_crbrl,29,3.7846987830302403,0.3240000009536743,0.659,0.499
files/OSMSC0169/L_post_crbrl/52,OSMSC0169,L_post_crbrl,52,3.431831258788849,0.4099999964237213,0.678,0.385
files/OSMSC0169/L_post_crbrl/49,OSMSC0169,L_post_crbrl,49,3.477898169151024,0.41999998688697815,0.667,0.386
files/OSMSC0169/L_post_crbrl/111,OSMSC0169,L_post_crbrl,111,2.5854414729132054,0.3880000114440918,0.447,0.496
files/OSMSC0169/L_post_crbrl/107,OSMSC0169,L_post_crbrl,107,2.5854414729132054,0.33799999952316284,0.447,0.31
files/OSMSC0169/L_post_crbrl/39,OSMSC0169,L_post_crbrl,39,3.477898169151024,0.4300000071525574,0.667,0.414
files/OSMSC0169/L_post_crbrl/161,OSMSC0169,L_post_crbrl,161,2.111004122822376,0.1589999943971634,0.736,0.19
files/OSMSC0169/L_post_crbrl/62,OSMSC0169,L_post_crbrl,62,3.431831258788849,0.2680000066757202,0.678,0.43
files/OSMSC0169/L_post_crbrl/157,OSMSC0169,L_post_crbrl,157,1.9544100476116797,0.3529999852180481,0.828,0.242
files/OSMSC0169/L_post_crbrl/140,OSMSC0169,L_post_crbrl,140,2.256758334191025,0.2280000001192093,0.686,0.252
files/OSMSC0169/L_post_crbrl/101,OSMSC0169,L_post_crbrl,101,3.141274657157109,0.37299999594688416,0.775,0.311
files/OSMSC0169/L_post_crbrl/22,OSMSC0169,L_post_crbrl,22,4.406461512053774,0.3149999976158142,0.605,0.41
files/OSMSC0169/L_post_crbrl/75,OSMSC0169,L_post_crbrl,75,3.0382538898732494,0.23199999332427979,0.709,0.357
files/OSMSC0169/L_post_crbrl/34,OSMSC0169,L_post_crbrl,34,2.985410660720923,0.460999995470047,0.652,0.323
files/OSMSC0169/L_post_crbrl/43,OSMSC0169,L_post_crbrl,43,3.477898169151024,0.5149999856948853,0.667,0.506
files/OSMSC0169/L_post_crbrl/80,OSMSC0169,L_post_crbrl,80,2.763953195770684,0.3720000088214874,0.555,0.55
files/OSMSC0169/L_incrd_b7/122,OSMSC0169,L_incrd_b7,122,2.256758334191025,0.2980000078678131,0.667,0.284
files/OSMSC0169/L_incrd_b7/83,OSMSC0169,L_incrd_b7,83,2.8209479177387813,0.41999998688697815,0.738,0.337
files/OSMSC0169/L_incrd_b7/98,OSMSC0169,L_incrd_b7,98,2.256758334191025,0.40799999237060547,0.686,0.316
files/OSMSC0169/L_incrd_b7/178,OSMSC0169,L_incrd_b7,178,2.0342144725641096,0.2930000126361847,0.707,0.271
files/OSMSC0169/L_incrd_b7/197,OSMSC0169,L_incrd_b7,197,2.256758334191025,0.25200000405311584,0.686,0.156
files/OSMSC0169/L_incrd_b7/104,OSMSC0169,L_incrd_b7,104,2.256758334191025,0.20999999344348907,0.686,0.209
files/OSMSC0169/L_incrd_b7/108,OSMSC0169,L_incrd_b7,108,2.256758334191025,0.35899999737739563,0.667,0.294
files/OSMSC0169/L_incrd_b7/93,OSMSC0169,L_incrd_b7,93,2.6462837142006137,0.4350000023841858,0.693,0.375
files/OSMSC0169/L_incrd_b7/165,OSMSC0169,L_incrd_b7,165,2.111004122822376,0.43299999833106995,0.84,0.327
files/OSMSC0169/L_incrd_b7/30,OSMSC0169,L_incrd_b7,30,2.256758334191025,0.5299999713897705,0.686,0.425
files/OSMSC0169/L_incrd_b7/67,OSMSC0169,L_incrd_b7,67,2.5854414729132054,0.29100000858306885,0.447,0.441
files/OSMSC0169/L_incrd_b7/88,OSMSC0169,L_incrd_b7,88,2.876813695875796,0.5130000114440918,0.643,0.344
files/OSMSC0169/L_incrd_b7/71,OSMSC0169,L_incrd_b7,71,2.5854414729132054,0.31299999356269836,0.447,0.422
files/OSMSC0169/L_incrd_b7/26,OSMSC0169,L_incrd_b7,26,2.256758334191025,0.5170000195503235,0.686,0.435
files/OSMSC0169/L_incrd_b7/191,OSMSC0169,L_incrd_b7,191,2.256758334191025,0.18199999630451202,0.667,0.19
files/OSMSC0169/L_incrd_b7/113,OSMSC0169,L_incrd_b7,113,2.256758334191025,0.45899999141693115,0.686,0.202
files/OSMSC0169/L_incrd_b7/184,OSMSC0169,L_incrd_b7,184,2.111004122822376,0.20600000023841858,0.736,0.246
files/OSMSC0169/L_incrd_b7/203,OSMSC0169,L_incrd_b7,203,2.111004122822376,0.25699999928474426,0.736,0.125
files/OSMSC0169/L_incrd_b7/151,OSMSC0169,L_incrd_b7,151,2.0342144725641096,0.46700000762939453,0.707,0.476
files/OSMSC0169/L_incrd_b7/48,OSMSC0169,L_incrd_b7,48,2.876813695875796,0.25200000405311584,0.643,0.336
files/OSMSC0169/L_incrd_b7/171,OSMSC0169,L_incrd_b7,171,2.111004122822376,0.36800000071525574,0.736,0.233
files/OSMSC0169/L_incrd_b7/45,OSMSC0169,L_incrd_b7,45,2.5854414729132054,0.328000009059906,0.785,0.44
files/OSMSC0169/L_incrd_b7/53,OSMSC0169,L_incrd_b7,53,2.876813695875796,0.2529999911785126,0.643,0.354
files/OSMSC0169/L_incrd_b7/127,OSMSC0169,L_incrd_b7,127,2.326213245840639,0.26899999380111694,0.745,0.273
files/OSMSC0169/L_incrd_b7/131,OSMSC0169,L_incrd_b7,131,2.256758334191025,0.3160000145435333,0.686,0.214
files/OSMSC0169/L_incrd_b7/146,OSMSC0169,L_incrd_b7,146,2.256758334191025,0.3970000147819519,0.667,0.492
files/OSMSC0169/L_incrd_b7/214,OSMSC0169,L_incrd_b7,214,2.0342144725641096,0.25099998712539673,0.685,0.213
files/OSMSC0169/L_incrd_b7/39,OSMSC0169,L_incrd_b7,39,2.6462837142006137,0.37700000405311584,0.764,0.526
files/OSMSC0169/L_incrd_b7/136,OSMSC0169,L_incrd_b7,136,2.256758334191025,0.35600000619888306,0.667,0.319
files/OSMSC0169/L_incrd_b7/23,OSMSC0169,L_incrd_b7,23,2.326213245840639,0.5049999952316284,0.745,0.32
files/OSMSC0169/L_incrd_b7/19,OSMSC0169,L_incrd_b7,19,2.256758334191025,0.5239999890327454,0.686,0.337
files/OSMSC0169/L_incrd_b7/141,OSMSC0169,L_incrd_b7,141,2.256758334191025,0.3479999899864197,0.686,0.38
files/OSMSC0169/L_incrd_b7/117,OSMSC0169,L_incrd_b7,117,2.256758334191025,0.3919999897480011,0.667,0.242
files/OSMSC0169/L_incrd_b7/156,OSMSC0169,L_incrd_b7,156,2.111004122822376,0.47999998927116394,0.84,0.456
files/OSMSC0169/L_incrd_b7/59,OSMSC0169,L_incrd_b7,59,2.6462837142006137,0.17299999296665192,0.705,0.182
files/OSMSC0169/L_incrd_b7/75,OSMSC0169,L_incrd_b7,75,2.5854414729132054,0.27000001072883606,0.785,0.343
files/OSMSC0169/L_incrd_b7/63,OSMSC0169,L_incrd_b7,63,2.5854414729132054,0.20200000703334808,0.751,0.266
files/OSMSC0169/L_incrd_b7/34,OSMSC0169,L_incrd_b7,34,2.5854414729132054,0.34299999475479126,0.447,0.413
files/OSMSC0169/L_incrd_b7/208,OSMSC0169,L_incrd_b7,208,2.0342144725641096,0.15600000321865082,0.685,0.118
files/OSMSC0169/L_incrd_b7/80,OSMSC0169,L_incrd_b7,80,2.6462837142006137,0.26499998569488525,0.693,0.319
files/OSMSC0169/L_incrd_b7/160,OSMSC0169,L_incrd_b7,160,1.9544100476116797,0.45100000500679016,0.0,0.287
files/OSMSC0169/R_aneurysm/40,OSMSC0169,R_aneurysm,40,3.6125759969217834,0.28999999165534973,0.965,0.278
files/OSMSC0169/R_aneurysm/30,OSMSC0169,R_aneurysm,30,3.1915382432114616,0.164000004529953,0.927,0.177
files/OSMSC0169/R_aneurysm/33,OSMSC0169,R_aneurysm,33,3.2897623212397704,0.2280000001192093,0.974,0.193
files/OSMSC0169/L_incrd_b9/118,OSMSC0169,L_incrd_b9,118,2.111004122822376,0.20200000703334808,0.84,0.211
files/OSMSC0169/L_incrd_b9/155,OSMSC0169,L_incrd_b9,155,1.9544100476116797,0.15399999916553497,0.784,0.187
files/OSMSC0169/L_incrd_b9/60,OSMSC0169,L_incrd_b9,60,2.256758334191025,0.1889999955892563,0.686,0.169
files/OSMSC0169/L_incrd_b9/135,OSMSC0169,L_incrd_b9,135,2.111004122822376,0.18299999833106995,0.736,0.16
files/OSMSC0169/L_incrd_b9/82,OSMSC0169,L_incrd_b9,82,2.5854414729132054,0.2240000069141388,0.447,0.164
files/OSMSC0169/L_incrd_b9/123,OSMSC0169,L_incrd_b9,123,1.8712051592547776,0.24199999868869781,0.798,0.209
files/OSMSC0169/L_incrd_b9/41,OSMSC0169,L_incrd_b9,41,2.5854414729132054,0.28700000047683716,0.447,0.278
files/OSMSC0169/L_incrd_b9/145,OSMSC0169,L_incrd_b9,145,1.9544100476116797,0.39899998903274536,0.0,0.33
files/OSMSC0169/L_incrd_b9/149,OSMSC0169,L_incrd_b9,149,2.111004122822376,0.19200000166893005,0.84,0.221
files/OSMSC0169/L_incrd_b9/84,OSMSC0169,L_incrd_b9,84,2.393653682408596,0.1979999989271164,0.765,0.215
files/OSMSC0169/L_incrd_b9/168,OSMSC0169,L_incrd_b9,168,1.9544100476116797,0.1289999932050705,0.784,0.116
files/OSMSC0169/L_incrd_b9/113,OSMSC0169,L_incrd_b9,113,2.111004122822376,0.23800000548362732,0.736,0.295
files/OSMSC0169/L_incrd_b9/33,OSMSC0169,L_incrd_b9,33,2.763953195770684,0.17000000178813934,0.555,0.196
files/OSMSC0169/L_incrd_b9/64,OSMSC0169,L_incrd_b9,64,2.256758334191025,0.16300000250339508,0.686,0.102
files/OSMSC0169/L_incrd_b9/25,OSMSC0169,L_incrd_b9,25,2.8209479177387813,0.20900000631809235,0.738,0.267
files/OSMSC0169/L_incrd_b9/106,OSMSC0169,L_incrd_b9,106,2.111004122822376,0.21400000154972076,0.84,0.258
files/OSMSC0169/L_incrd_b9/87,OSMSC0169,L_incrd_b9,87,2.4592453796829674,0.2639999985694885,0.697,0.156
files/OSMSC0169/L_incrd_b9/91,OSMSC0169,L_incrd_b9,91,2.0342144725641096,0.23600000143051147,0.707,0.141
files/OSMSC0169/L_incrd_b9/127,OSMSC0169,L_incrd_b9,127,2.111004122822376,0.23999999463558197,0.736,0.203
files/OSMSC0169/L_incrd_b9/69,OSMSC0169,L_incrd_b9,69,2.6462837142006137,0.1420000046491623,0.764,0.126
files/OSMSC0169/L_incrd_b9/131,OSMSC0169,L_incrd_b9,131,1.9544100476116797,0.2619999945163727,0.0,0.223
files/OSMSC0169/L_incrd_b9/49,OSMSC0169,L_incrd_b9,49,2.5854414729132054,0.23199999332427979,0.447,0.213
files/OSMSC0169/L_incrd_b9/73,OSMSC0169,L_incrd_b9,73,2.5854414729132054,0.19300000369548798,0.447,0.183
files/OSMSC0169/L_incrd_b9/161,OSMSC0169,L_incrd_b9,161,1.9544100476116797,0.14800000190734863,0.0,0.163
files/OSMSC0169/L_incrd_b9/78,OSMSC0169,L_incrd_b9,78,2.6462837142006137,0.18199999630451202,0.764,0.175
files/OSMSC0169/L_incrd_b9/140,OSMSC0169,L_incrd_b9,140,2.111004122822376,0.2029999941587448,0.736,0.173
files/OSMSC0169/L_incrd_b9/101,OSMSC0169,L_incrd_b9,101,1.9544100476116797,0.25699999928474426,0.828,0.267
files/OSMSC0169/L_incrd_b9/55,OSMSC0169,L_incrd_b9,55,2.5854414729132054,0.23199999332427979,0.447,0.205
files/OSMSC0169/L_incrd_b9/176,OSMSC0169,L_incrd_b9,176,1.7841241161527712,0.1899999976158142,0.843,0.151
files/OSMSC0169/L_incrd_b9/96,OSMSC0169,L_incrd_b9,96,2.256758334191025,0.19699999690055847,0.667,0.191
files/OSMSC0169/L_incrd_b11/17,OSMSC0169,L_incrd_b11,17,2.111004122822376,0.11800000071525574,0.84,0.154
files/OSMSC0169/L_incrd_b11/56,OSMSC0169,L_incrd_b11,56,2.111004122822376,0.27799999713897705,0.84,0.179
files/OSMSC0169/L_incrd_b11/99,OSMSC0169,L_incrd_b11,99,2.111004122822376,0.11900000274181366,0.84,0.111
files/OSMSC0169/L_incrd_b11/180,OSMSC0169,L_incrd_b11,180,1.692568750643269,0.16599999368190765,0.707,0.144
files/OSMSC0169/L_incrd_b11/36,OSMSC0169,L_incrd_b11,36,2.111004122822376,0.17000000178813934,0.736,0.177
files/OSMSC0169/L_incrd_b11/139,OSMSC0169,L_incrd_b11,139,2.0342144725641096,0.08500000089406967,0.707,0.054
files/OSMSC0169/L_incrd_b11/206,OSMSC0169,L_incrd_b11,206,1.692568750643269,0.3310000002384186,0.707,0.235
files/OSMSC0169/L_incrd_b11/20,OSMSC0169,L_incrd_b11,20,2.0342144725641096,0.1469999998807907,0.707,0.151
files/OSMSC0169/L_incrd_b11/94,OSMSC0169,L_incrd_b11,94,2.0342144725641096,0.12600000202655792,0.707,0.136
files/OSMSC0169/L_incrd_b11/158,OSMSC0169,L_incrd_b11,158,1.692568750643269,0.14499999582767487,0.707,0.101
files/OSMSC0169/L_incrd_b11/119,OSMSC0169,L_incrd_b11,119,2.0342144725641096,0.17599999904632568,0.707,0.154
files/OSMSC0169/L_incrd_b11/41,OSMSC0169,L_incrd_b11,41,2.111004122822376,0.26600000262260437,0.736,0.2
files/OSMSC0169/L_incrd_b11/104,OSMSC0169,L_incrd_b11,104,2.111004122822376,0.22499999403953552,0.736,0.145
files/OSMSC0169/L_incrd_b11/217,OSMSC0169,L_incrd_b11,217,1.5957691216057308,0.09000000357627869,0.667,0.062
files/OSMSC0169/L_incrd_b11/164,OSMSC0169,L_incrd_b11,164,1.692568750643269,0.15299999713897705,0.707,0.113
files/OSMSC0169/L_incrd_b11/133,OSMSC0169,L_incrd_b11,133,2.0342144725641096,0.10599999874830246,0.707,0.096
files/OSMSC0169/L_incrd_b11/200,OSMSC0169,L_incrd_b11,200,1.9544100476116797,0.30000001192092896,0.0,0.197
files/OSMSC0169/L_incrd_b11/26,OSMSC0169,L_incrd_b11,26,2.0342144725641096,0.17100000381469727,0.707,0.113
files/OSMSC0169/L_incrd_b11/152,OSMSC0169,L_incrd_b11,152,2.111004122822376,0.11900000274181366,0.84,0.129
files/OSMSC0169/L_incrd_b11/144,OSMSC0169,L_incrd_b11,144,2.111004122822376,0.08500000089406967,0.736,0.05
files/OSMSC0169/L_incrd_b11/48,OSMSC0169,L_incrd_b11,48,2.111004122822376,0.289000004529953,0.736,0.249
files/OSMSC0169/L_incrd_b11/188,OSMSC0169,L_incrd_b11,188,1.692568750643269,0.15000000596046448,0.707,0.119
files/OSMSC0169/L_incrd_b11/87,OSMSC0169,L_incrd_b11,87,2.0342144725641096,0.14900000393390656,0.707,0.146
files/OSMSC0169/L_incrd_b11/29,OSMSC0169,L_incrd_b11,29,2.111004122822376,0.21899999678134918,0.736,0.2
files/OSMSC0169/L_incrd_b11/171,OSMSC0169,L_incrd_b11,171,1.692568750643269,0.1679999977350235,0.707,0.13
files/OSMSC0169/L_incrd_b11/13,OSMSC0169,L_incrd_b11,13,2.111004122822376,0.15700000524520874,0.84,0.157
files/OSMSC0169/L_incrd_b11/127,OSMSC0169,L_incrd_b11,127,1.8712051592547776,0.12600000202655792,0.798,0.113
files/OSMSC0169/L_incrd_b11/69,OSMSC0169,L_incrd_b11,69,1.8712051592547776,0.30399999022483826,0.798,0.255
files/OSMSC0169/L_incrd_b11/111,OSMSC0169,L_incrd_b11,111,2.111004122822376,0.17800000309944153,0.84,0.166
files/OSMSC0169/L_incrd_b11/73,OSMSC0169,L_incrd_b11,73,1.8712051592547776,0.2980000078678131,0.798,0.235
files/OSMSC0169/L_incrd_b11/32,OSMSC0169,L_incrd_b11,32,2.111004122822376,0.20499999821186066,0.736,0.203
files/OSMSC0169/L_incrd_b11/23,OSMSC0169,L_incrd_b11,23,2.111004122822376,0.09799999743700027,0.84,0.087
files/OSMSC0169/L_incrd_b11/195,OSMSC0169,L_incrd_b11,195,1.692568750643269,0.3050000071525574,0.707,0.207
files/OSMSC0169/L_incrd_b11/212,OSMSC0169,L_incrd_b11,212,1.9544100476116797,0.16200000047683716,0.0,0.097
files/OSMSC0169/L_incrd_b11/63,OSMSC0169,L_incrd_b11,63,2.111004122822376,0.30399999022483826,0.736,0.218
files/OSMSC0169/L_incrd_b11/80,OSMSC0169,L_incrd_b11,80,2.111004122822376,0.2240000069141388,0.84,0.239
files/OSMSC0169/L_incrd_b8/175,OSMSC0169,L_incrd_b8,175,1.9544100476116797,0.1420000046491623,0.0,0.116
files/OSMSC0169/L_incrd_b8/114,OSMSC0169,L_incrd_b8,114,2.111004122822376,0.1459999978542328,0.736,0.125
files/OSMSC0169/L_incrd_b8/196,OSMSC0169,L_incrd_b8,196,1.5957691216057308,0.10899999737739563,0.667,0.055
files/OSMSC0169/L_incrd_b8/37,OSMSC0169,L_incrd_b8,37,2.256758334191025,0.18000000715255737,0.686,0.252
files/OSMSC0169/L_incrd_b8/154,OSMSC0169,L_incrd_b8,154,1.9544100476116797,0.08100000023841858,0.0,0.064
files/OSMSC0169/L_incrd_b8/46,OSMSC0169,L_incrd_b8,46,2.1850968611841584,0.19300000369548798,0.749,0.236
files/OSMSC0169/L_incrd_b8/149,OSMSC0169,L_incrd_b8,149,2.111004122822376,0.12600000202655792,0.736,0.055
files/OSMSC0169/L_incrd_b8/124,OSMSC0169,L_incrd_b8,124,2.111004122822376,0.1469999998807907,0.84,0.082
files/OSMSC0169/L_incrd_b8/85,OSMSC0169,L_incrd_b8,85,2.111004122822376,0.16300000250339508,0.736,0.161
files/OSMSC0169/L_incrd_b8/168,OSMSC0169,L_incrd_b8,168,1.9544100476116797,0.15800000727176666,0.0,0.134
files/OSMSC0169/L_incrd_b8/105,OSMSC0169,L_incrd_b8,105,1.9544100476116797,0.11500000208616257,0.828,0.124
files/OSMSC0169/L_incrd_b8/144,OSMSC0169,L_incrd_b8,144,1.9544100476116797,0.1459999978542328,0.828,0.084
files/OSMSC0169/L_incrd_b8/130,OSMSC0169,L_incrd_b8,130,2.111004122822376,0.1720000058412552,0.736,0.09
files/OSMSC0169/L_incrd_b8/91,OSMSC0169,L_incrd_b8,91,2.111004122822376,0.13199999928474426,0.84,0.142
files/OSMSC0169/L_incrd_b8/73,OSMSC0169,L_incrd_b8,73,1.9544100476116797,0.17299999296665192,0.0,0.178
files/OSMSC0169/L_incrd_b8/209,OSMSC0169,L_incrd_b8,209,1.5957691216057308,0.1340000033378601,0.667,0.097
files/OSMSC0169/L_incrd_b8/97,OSMSC0169,L_incrd_b8,97,2.111004122822376,0.09600000083446503,0.84,0.11
files/OSMSC0169/L_incrd_b8/78,OSMSC0169,L_incrd_b8,78,2.111004122822376,0.1679999977350235,0.84,0.166
files/OSMSC0169/L_incrd_b8/62,OSMSC0169,L_incrd_b8,62,1.9544100476116797,0.2160000056028366,0.784,0.206
files/OSMSC0169/L_incrd_b8/183,OSMSC0169,L_incrd_b8,183,1.5957691216057308,0.15600000321865082,0.667,0.091
files/OSMSC0169/L_incrd_b8/55,OSMSC0169,L_incrd_b8,55,2.111004122822376,0.2370000034570694,0.84,0.283
files/OSMSC0169/L_incrd_b8/137,OSMSC0169,L_incrd_b8,137,1.8712051592547776,0.21699999272823334,0.798,0.142
files/OSMSC0169/L_incrd_b8/160,OSMSC0169,L_incrd_b8,160,2.111004122822376,0.20600000023841858,0.736,0.117
files/OSMSC0169/L_incrd_b1/95,OSMSC0169,L_incrd_b1,95,3.0901936161855166,0.3199999928474426,0.671,0.471
files/OSMSC0169/L_incrd_b1/7,OSMSC0169,L_incrd_b1,7,3.141274657157109,0.27799999713897705,0.701,0.333
files/OSMSC0169/L_incrd_b1/180,OSMSC0169,L_incrd_b1,180,2.0342144725641096,0.25200000405311584,0.707,0.292
files/OSMSC0169/L_incrd_b1/103,OSMSC0169,L_incrd_b1,103,3.0901936161855166,0.17399999499320984,0.671,0.235
files/OSMSC0169/L_incrd_b1/142,OSMSC0169,L_incrd_b1,142,2.763953195770684,0.33899998664855957,0.555,0.261
files/OSMSC0169/L_incrd_b1/158,OSMSC0169,L_incrd_b1,158,2.763953195770684,0.26100000739097595,0.555,0.313
files/OSMSC0169/L_incrd_b1/119,OSMSC0169,L_incrd_b1,119,2.8209479177387813,0.21899999678134918,0.738,0.256
files/OSMSC0169/L_incrd_b1/112,OSMSC0169,L_incrd_b1,112,3.0901936161855166,0.29899999499320984,0.569,0.321
files/OSMSC0169/L_incrd_b1/66,OSMSC0169,L_incrd_b1,66,2.985410660720923,0.3140000104904175,0.652,0.394
files/OSMSC0169/L_incrd_b1/46,OSMSC0169,L_incrd_b1,46,2.763953195770684,0.3400000035762787,0.555,0.286
files/OSMSC0169/L_incrd_b1/132,OSMSC0169,L_incrd_b1,132,2.763953195770684,0.2549999952316284,0.555,0.171
files/OSMSC0169/L_incrd_b1/125,OSMSC0169,L_incrd_b1,125,2.6462837142006137,0.11299999803304672,0.705,0.178
files/OSMSC0169/L_incrd_b1/168,OSMSC0169,L_incrd_b1,168,2.5854414729132054,0.18299999833106995,0.447,0.254
files/OSMSC0169/L_incrd_b1/187,OSMSC0169,L_incrd_b1,187,2.256758334191025,0.20900000631809235,0.686,0.271
files/OSMSC0169/L_incrd_b1/26,OSMSC0169,L_incrd_b1,26,2.5854414729132054,0.3580000102519989,0.447,0.295
files/OSMSC0169/L_incrd_b1/72,OSMSC0169,L_incrd_b1,72,3.0901936161855166,0.3230000138282776,0.671,0.409
files/OSMSC0169/L_incrd_b1/151,OSMSC0169,L_incrd_b1,151,2.763953195770684,0.1469999998807907,0.555,0.22
files/OSMSC0169/L_incrd_b1/219,OSMSC0169,L_incrd_b1,219,2.393653682408596,0.20999999344348907,0.765,0.274
files/OSMSC0169/L_incrd_b1/52,OSMSC0169,L_incrd_b1,52,2.8209479177387813,0.3490000069141388,0.738,0.357
files/OSMSC0169/L_incrd_b1/86,OSMSC0169,L_incrd_b1,86,3.0901936161855166,0.3330000042915344,0.569,0.446
files/OSMSC0169/L_incrd_b1/32,OSMSC0169,L_incrd_b1,32,2.5854414729132054,0.21299999952316284,0.447,0.204
files/OSMSC0169/L_incrd_b1/9,OSMSC0169,L_incrd_b1,9,3.141274657157109,0.296999990940094,0.701,0.375
files/OSMSC0169/L_incrd_b1/213,OSMSC0169,L_incrd_b1,213,2.5854414729132054,0.24300000071525574,0.447,0.224
files/OSMSC0169/L_incrd_b1/59,OSMSC0169,L_incrd_b1,59,2.8209479177387813,0.33000001311302185,0.738,0.358
files/OSMSC0169/L_incrd_b1/195,OSMSC0169,L_incrd_b1,195,2.5854414729132054,0.27399998903274536,0.447,0.189
files/OSMSC0169/L_incrd_b1/22,OSMSC0169,L_incrd_b1,22,2.6462837142006137,0.2669999897480011,0.705,0.146
files/OSMSC0169/L_incrd_b1/204,OSMSC0169,L_incrd_b1,204,2.5854414729132054,0.30799999833106995,0.447,0.347
files/OSMSC0169/L_incrd_b1/14,OSMSC0169,L_incrd_b1,14,3.0382538898732494,0.2939999997615814,0.672,0.374
files/OSMSC0169/L_incrd_b1/79,OSMSC0169,L_incrd_b1,79,2.985410660720923,0.30799999833106995,0.652,0.394
files/OSMSC0169/L_incrd_b1/38,OSMSC0169,L_incrd_b1,38,2.5854414729132054,0.2720000147819519,0.447,0.196
files/OSMSC0169/L_incrd_b6/56,OSMSC0169,L_incrd_b6,56,2.111004122822376,0.27000001072883606,0.736,0.282
files/OSMSC0169/L_incrd_b6/175,OSMSC0169,L_incrd_b6,175,2.256758334191025,0.11999999731779099,0.686,0.05
